_step,reward/0,reward/1,reward/2,reward/3,reward/4,reward/5,reward/6,reward/7,reward/8,reward/9
500,0.3387172222137451,0.3923127055168152,0.8760116696357727,0.5359388589859009,1.8932114839553833,1.0485570430755615,0.7608931064605713,0.0529106929898262,1.6514320373535156,1.576979637145996
1000,0.328896701335907,0.5350149273872375,0.3866194784641266,1.4977648258209229,0.7796751260757446,1.2918201684951782,0.9761084914207458,2.0597143173217773,0.6169393658638,0.7051441669464111
1500,1.4439393281936646,0.553485095500946,0.5035330057144165,0.43386512994766235,1.1227245330810547,2.0326366424560547,1.2885091304779053,1.3088725805282593,1.692981481552124,1.5778793096542358
2000,2.2817130088806152,1.074198842048645,2.157196521759033,1.166648507118225,0.7410857677459717,0.3260383903980255,2.1406612396240234,3.3340213298797607,0.9556180238723755,1.0000604391098022
2500,1.0635638236999512,1.2904800176620483,1.1429325342178345,2.353203535079956,0.2690548598766327,1.27756929397583,1.1999341249465942,1.5822619199752808,1.4917794466018677,0.599034309387207
3000,0.7042108178138733,1.9275747537612915,0.3912918269634247,1.0423082113265991,0.19656361639499664,0.026918385177850723,0.05399783328175545,1.9706618785858154,2.072845935821533,0.6071000695228577
3500,1.0239912271499634,1.3330262899398804,1.3594634532928467,2.3990767002105713,0.5522696375846863,1.3886946439743042,1.8208208084106445,1.8007359504699707,1.3820817470550537,0.9842910170555115
4000,1.0440943241119385,1.3958311080932617,1.2651869058609009,0.7736302018165588,2.4046244621276855,2.5007147789001465,0.8687372803688049,0.6324689388275146,0.26350435614585876,0.6754286289215088
4500,2.165605068206787,0.8621531128883362,1.0882980823516846,2.1329567432403564,1.1098476648330688,2.2308290004730225,1.0053205490112305,0.2300596535205841,2.467694044113159,0.558516800403595
5000,0.4006776809692383,2.2586472034454346,1.2484251260757446,1.0091242790222168,0.08918175846338272,1.0514882802963257,0.7377638220787048,0.03315191715955734,0.5964654088020325,0.9682106375694275
5500,0.3497629165649414,0.8467985391616821,0.7178646326065063,0.03192439302802086,0.3701420724391937,2.1887125968933105,1.6857517957687378,0.39717885851860046,0.8132486343383789,0.09101014584302902
6000,0.8708577156066895,0.6041258573532104,0.2340758889913559,2.2362899780273438,1.1093411445617676,0.3057301342487335,0.8429202437400818,1.9578279256820679,0.9792416095733643,1.3617616891860962
6500,1.0604196786880493,0.34283947944641113,1.2701637744903564,1.4866247177124023,0.5375173687934875,1.4750803709030151,1.6124985218048096,0.6085004806518555,0.06689931452274323,1.1982700824737549
7000,0.4339020550251007,1.0509086847305298,1.1269447803497314,2.0157010555267334,0.43481871485710144,2.331031560897827,1.6639083623886108,1.0031228065490723,0.2449563443660736,0.43147826194763184
7500,1.8606997728347778,1.02899169921875,0.29786810278892517,2.707545042037964,1.1334973573684692,2.0008134841918945,4.896873474121094,1.0798636674880981,1.488530158996582,0.07190892100334167
8000,0.3831387162208557,1.4197137355804443,1.2715977430343628,1.6764228343963623,1.1984682083129883,0.33449679613113403,0.6879305243492126,1.0237805843353271,1.0735925436019897,0.17204175889492035
