eval/return/2unzgmic,eval/return/oyjbbtoz,eval/return/2v53e6ll,eval/return/ksmq1az3,eval/return/bdg6vbhz,eval/return/uylqajfa,eval/return/mzxdfi4y,eval/return/pui2k4q6,eval/return/euaqhaad,eval/return/crfjo9kl,step,wallclock
3952.28076171875,3761.842529296875,4926.63330078125,5441.857421875,5345.10107421875,5200.20556640625,5385.52783203125,236.34121704101562,822.8653564453125,5202.2734375,549978.0,0.24089861051870717
5240.5859375,4419.17626953125,5202.67919921875,5481.6826171875,1797.7734375,5274.66748046875,5398.96875,153.13186645507812,3162.249755859375,5139.5888671875,566644.0,0.24819856841321347
5359.5390625,5742.11767578125,4928.29248046875,5614.673828125,5274.5224609375,5173.35205078125,5396.24609375,240.47666931152344,5080.4677734375,5374.2646484375,583310.0,0.25549852630771974
5259.97802734375,6006.85205078125,4610.2978515625,5579.73876953125,5314.81396484375,5230.97119140625,5463.73046875,143.74591064453125,5217.56787109375,5437.609375,599976.0,0.262798484202226
1166.771728515625,5871.7294921875,5027.4990234375,5661.568359375,3959.14990234375,1438.9315185546875,5511.20751953125,92.4176025390625,5092.765625,5338.82421875,616642.0,0.2700984420967323
3608.62255859375,2456.965087890625,5158.88134765625,1565.429443359375,5275.974609375,4975.21875,523.3499755859375,161.18829345703125,2046.5135498046875,5332.142578125,633308.0,0.27739839999123855
5290.9658203125,5960.97509765625,5157.25,5466.2275390625,5195.96728515625,5075.89892578125,5436.46630859375,336.9766540527344,5244.7998046875,5278.8857421875,649974.0,0.2846983578857448
5373.50390625,5093.91357421875,1032.134521484375,5413.1201171875,2992.048583984375,5077.3857421875,5379.177734375,656.9259643554688,5258.4599609375,5336.61328125,666640.0,0.29199831578025115
5245.07861328125,6246.794921875,5135.31201171875,5392.5986328125,5462.63037109375,3850.070556640625,5431.2275390625,529.56982421875,5233.1943359375,5457.27978515625,683306.0,0.2992982736747574
5441.03857421875,6006.0595703125,5275.70068359375,5589.896484375,5319.30712890625,5151.9541015625,5194.47802734375,348.41748046875,5177.2451171875,5350.53857421875,699972.0,0.3065982315692637
652.1727294921875,5890.37353515625,2448.280029296875,5563.50634765625,5491.62451171875,5255.1396484375,5448.0458984375,231.47232055664062,5137.220703125,5395.8701171875,716638.0,0.31389818946376996
3471.410400390625,6116.21435546875,5270.86865234375,5577.822265625,5293.56005859375,5143.80224609375,5439.46826171875,216.95175170898438,5373.9736328125,5476.814453125,733304.0,0.32119814735827623
5399.798828125,5481.72119140625,2674.353515625,5512.8203125,5046.712890625,5188.7490234375,5303.30615234375,327.6945495605469,5235.619140625,4664.66064453125,749970.0,0.3284981052527825
5414.6083984375,6109.66650390625,5261.6630859375,5548.8876953125,5233.59130859375,5155.38623046875,5457.994140625,347.9839172363281,5235.384765625,5364.50439453125,766636.0,0.3357980631472888
5157.986328125,6087.6748046875,714.567626953125,5539.0302734375,5259.259765625,5152.79345703125,5151.84033203125,422.3641357421875,5292.3271484375,5247.408203125,783302.0,0.3430980210417951
5292.77685546875,6015.14990234375,1703.7593994140625,5634.5126953125,5409.892578125,3958.965087890625,5542.6044921875,214.09678649902344,5271.447265625,5412.37548828125,799968.0,0.35039797893630137
4362.11767578125,5879.32275390625,5156.90576171875,3199.482666015625,5405.44189453125,5224.40283203125,5439.81591796875,204.67054748535156,5346.4072265625,5464.03125,816634.0,0.35769793683080764
5207.41748046875,6149.294921875,5115.24365234375,5489.32470703125,5400.58251953125,5114.95361328125,5429.41943359375,203.22520446777344,5246.0625,5325.888671875,833300.0,0.3649978947253139
5276.27392578125,6044.10302734375,5204.90673828125,5383.0263671875,5359.56787109375,5191.32568359375,5266.59912109375,337.1717834472656,5345.45458984375,5296.45751953125,849966.0,0.3722978526198202
5410.80517578125,5561.29833984375,5229.978515625,5593.82421875,5481.67236328125,5381.57275390625,5493.69775390625,252.08438110351562,5317.24267578125,5394.05078125,866632.0,0.37959781051432645
5353.072265625,6280.8759765625,5191.4892578125,5442.63232421875,5377.765625,5152.18505859375,5475.033203125,487.03009033203125,5019.92333984375,5365.93359375,883298.0,0.3868977684088327
5482.173828125,3341.5126953125,5196.677734375,5498.17822265625,5441.07177734375,3821.6669921875,2990.84716796875,430.51910400390625,5277.78369140625,5440.0595703125,899964.0,0.39419772630333905
5399.0849609375,6176.56005859375,5047.57080078125,5542.16455078125,5133.462890625,5058.27197265625,5390.69091796875,528.319091796875,5203.63427734375,5395.27734375,916630.0,0.4014976841978453
5542.43310546875,6259.6005859375,5277.5126953125,5587.30224609375,5311.16796875,5072.294921875,5506.5283203125,733.3568725585938,5272.8544921875,4704.2978515625,933296.0,0.4087976420923516
2783.5927734375,6280.56005859375,5181.8291015625,5452.6982421875,5168.45703125,5321.96630859375,5265.04150390625,447.1570129394531,5166.474609375,5275.25927734375,949962.0,0.41609759998685786
5476.4755859375,6197.220703125,5306.396484375,5533.70751953125,5296.14453125,5445.04052734375,5437.2451171875,445.9871826171875,5271.69921875,5233.9423828125,966628.0,0.42339755788136413
2779.07568359375,6217.56396484375,5244.03271484375,5402.45947265625,5348.68408203125,5311.67138671875,5286.9931640625,353.86883544921875,5258.56005859375,5308.2216796875,983294.0,0.4306975157758704
5435.4619140625,6449.85400390625,3922.360107421875,5707.8447265625,5381.7294921875,5287.09521484375,5407.5693359375,402.5765686035156,4846.01708984375,5414.69140625,999960.0,0.43799747367037667
5477.5390625,6308.38671875,5388.00537109375,5556.77294921875,793.4065551757812,4902.57958984375,5626.60498046875,333.4872741699219,2968.44482421875,5479.2216796875,1016626.0,0.445297431564883
5477.7451171875,6203.2119140625,5234.412109375,5346.33349609375,5296.26171875,5058.66650390625,5428.82763671875,399.66241455078125,5271.35205078125,5387.3330078125,1033292.0,0.45259738945938927
5466.583984375,6290.34912109375,5174.97802734375,5583.087890625,5243.44775390625,5076.51708984375,5455.37548828125,520.9583740234375,5136.52197265625,4354.63818359375,1049958.0,0.45989734735389554
5201.86279296875,6057.50634765625,5207.56591796875,5313.72021484375,5436.5234375,5338.5732421875,5477.36962890625,542.5552978515625,5185.48828125,5445.95654296875,1066624.0,0.4671973052484018
5468.17626953125,6215.1865234375,5393.970703125,5581.24072265625,5277.36572265625,5255.36767578125,5657.75732421875,410.3423767089844,5250.02490234375,5498.90673828125,1083290.0,0.4744972631429081
5608.57763671875,6270.064453125,5175.017578125,5585.876953125,4760.91162109375,5226.6103515625,447.1597595214844,421.6826477050781,5279.87060546875,2030.1300048828125,1099956.0,0.48179722103741435
5518.4814453125,6243.76806640625,5326.7861328125,5517.404296875,5247.5419921875,5588.7490234375,5646.05126953125,386.6302185058594,5303.28759765625,5487.13623046875,1116622.0,0.4890971789319206
1655.0863037109375,944.1033935546875,5296.8505859375,5370.9111328125,5322.72412109375,5483.0458984375,5551.02392578125,434.49334716796875,5242.37158203125,5385.07275390625,1133288.0,0.49639713682642694
5449.0712890625,6347.43603515625,614.4884033203125,5503.1103515625,4036.186767578125,5367.11376953125,5659.79833984375,307.2402648925781,4591.31689453125,2082.415283203125,1149954.0,0.5036970947209332
5232.82421875,6403.85546875,5105.42333984375,5602.4990234375,5236.7216796875,5222.27685546875,5563.3818359375,282.0606689453125,5155.869140625,5507.75634765625,1166620.0,0.5109970526154395
5355.400390625,6528.61083984375,5312.72509765625,2972.179443359375,5472.23583984375,5260.96728515625,5804.5400390625,418.9718322753906,5309.3583984375,1613.2886962890625,1183286.0,0.5182970105099457
5599.51611328125,6309.603515625,930.5283813476562,5498.0283203125,5379.85302734375,653.5870361328125,5577.552734375,471.0756530761719,5277.208984375,1022.6166381835938,1199952.0,0.525596968404452
3140.0625,6671.5986328125,5420.84130859375,5406.44580078125,5493.32666015625,5222.5849609375,5342.35986328125,597.1647338867188,5244.10546875,3233.871826171875,1216618.0,0.5328969262989584
3621.8759765625,6174.84619140625,5208.76513671875,2620.9384765625,5517.2109375,4054.773681640625,5597.7265625,440.234375,5262.92236328125,4828.84716796875,1233284.0,0.5401968841934646
5279.5537109375,6526.640625,4766.41455078125,2315.203857421875,5473.73046875,5598.30859375,5668.947265625,384.15716552734375,5191.43798828125,5410.041015625,1249950.0,0.5474968420879709
5596.1748046875,6372.25,5178.0576171875,5555.9052734375,5375.40087890625,5298.3662109375,5349.6220703125,438.2152099609375,2662.399169921875,3821.50830078125,1266616.0,0.5547967999824771
5563.0078125,6484.0712890625,5308.8291015625,932.2047119140625,4451.40673828125,672.6738891601562,4599.32958984375,424.783447265625,5320.84814453125,5569.05419921875,1283282.0,0.5620967578769834
970.0507202148438,1501.9754638671875,1956.728759765625,4878.4541015625,5536.26025390625,5291.76953125,5686.4306640625,691.4896850585938,5158.64208984375,5540.55419921875,1299948.0,0.5693967157714896
5318.83203125,6714.3369140625,5340.99755859375,5566.24072265625,5324.8759765625,5129.056640625,5638.57373046875,489.6836853027344,5432.68408203125,5432.90869140625,1316614.0,0.576696673665996
5329.06591796875,6660.14794921875,5316.63623046875,5606.45458984375,5525.91357421875,1855.5408935546875,451.3865661621094,613.9830932617188,5513.873046875,4511.95068359375,1333280.0,0.5839966315605023
5497.337890625,6473.9765625,5312.4091796875,5526.10498046875,791.2228393554688,5301.96875,5699.7958984375,502.8086853027344,729.7072143554688,2581.349853515625,1349946.0,0.5912965894550085
5387.93896484375,6330.71875,5347.7548828125,5482.94970703125,4950.02392578125,5458.80615234375,5554.59375,529.8657836914062,5369.64599609375,5528.849609375,1366612.0,0.5985965473495148
5445.603515625,6454.37646484375,5284.703125,5575.11474609375,3095.26953125,5312.2119140625,1283.187744140625,560.8218383789062,5029.27783203125,5353.9462890625,1383278.0,0.605896505244021
5214.62939453125,6869.12646484375,5426.8466796875,987.1964721679688,5400.68212890625,5374.7724609375,5687.8935546875,516.6739501953125,5282.990234375,5232.58154296875,1399944.0,0.6131964631385274
1628.3536376953125,6372.68994140625,5236.41064453125,5494.7998046875,5374.6533203125,1950.9891357421875,5778.26123046875,429.2042541503906,1155.465087890625,5402.7314453125,1416610.0,0.6204964210330336
5798.642578125,5814.47216796875,5226.97802734375,5439.30908203125,5458.86572265625,5293.0712890625,5760.46728515625,508.9769592285156,5529.04443359375,5527.15869140625,1433276.0,0.6277963789275399
5608.6572265625,6613.99853515625,5374.4287109375,5313.14453125,4476.96630859375,5125.80078125,5480.44970703125,408.2770690917969,5274.09814453125,5323.73291015625,1449942.0,0.6350963368220462
3845.1328125,6567.98388671875,5317.37939453125,5484.39306640625,1703.4874267578125,4376.6650390625,5647.2900390625,369.0052490234375,5389.50634765625,5582.33740234375,1466608.0,0.6423962947165525
5541.39794921875,6605.58447265625,5277.42236328125,5620.36083984375,5200.0927734375,5695.00244140625,5944.1337890625,414.814453125,5390.5205078125,5597.12158203125,1483274.0,0.6496962526110588
5320.7978515625,6682.13525390625,5394.34619140625,5715.572265625,5234.54248046875,5590.912109375,5758.142578125,725.1227416992188,1885.6717529296875,5698.49560546875,1499940.0,0.656996210505565
3658.812255859375,6775.310546875,1209.8795166015625,5643.20703125,5103.1201171875,6104.85791015625,6000.32275390625,526.8231811523438,5429.9326171875,5484.27294921875,1516606.0,0.6642961684000713
447.9000244140625,6481.572265625,5341.65673828125,5667.751953125,5364.72021484375,5232.74853515625,5590.58642578125,506.0103759765625,5529.40869140625,5615.72802734375,1533272.0,0.6715961262945775
5556.86474609375,6665.86474609375,5428.38330078125,5500.37841796875,5437.15625,5848.36865234375,5911.07666015625,430.28375244140625,5312.81640625,5658.81689453125,1549938.0,0.6788960841890839
5463.4521484375,6683.61572265625,1200.4647216796875,5634.49560546875,5278.3896484375,5541.296875,6173.9033203125,538.1629028320312,5372.259765625,5443.25,1566604.0,0.6861960420835902
556.270751953125,6686.41015625,5227.24609375,5407.01025390625,5422.1337890625,5795.78955078125,5580.19873046875,625.6594848632812,5472.384765625,5486.943359375,1583270.0,0.6934959999780964
5848.0263671875,6717.3916015625,5424.6591796875,5680.8203125,4224.98193359375,5854.8994140625,5927.06201171875,474.37542724609375,5465.7919921875,5681.06787109375,1599936.0,0.7007959578726027
5652.2060546875,6690.97265625,5464.224609375,5460.60546875,5517.58984375,5697.6123046875,5719.65087890625,662.10302734375,5328.0205078125,5243.978515625,1616602.0,0.708095915767109
2118.626708984375,6723.2900390625,5341.32373046875,5792.40185546875,5545.84765625,6027.2373046875,5845.08544921875,450.6041259765625,5207.24853515625,5588.22900390625,1633268.0,0.7153958736616153
5607.69189453125,6477.3427734375,5381.2177734375,1364.7442626953125,5278.755859375,6009.00244140625,5957.60400390625,502.8621520996094,5341.212890625,5696.00830078125,1649934.0,0.7226958315561215
5808.2978515625,6815.08935546875,5381.85205078125,5732.58837890625,5375.13037109375,5735.53466796875,5810.13818359375,405.2384033203125,5308.9111328125,5376.2294921875,1666600.0,0.7299957894506278
5656.2978515625,6763.65185546875,5404.4580078125,5798.68212890625,5464.57568359375,4544.7197265625,5981.54541015625,413.6439208984375,1041.438720703125,5568.216796875,1683266.0,0.7372957473451341
5677.0048828125,1639.1015625,5293.48291015625,5802.0458984375,5509.41650390625,5868.97216796875,5949.76416015625,768.131103515625,5312.5009765625,5323.4716796875,1699932.0,0.7445957052396404
5806.6103515625,6575.53369140625,5444.94140625,5649.08935546875,5527.6376953125,5111.96142578125,5868.67822265625,447.187255859375,5608.5791015625,772.6998291015625,1716598.0,0.7518956631341467
5441.0126953125,6686.49951171875,5384.78466796875,5682.837890625,5442.1669921875,5921.943359375,5890.35693359375,465.90020751953125,1684.535888671875,5742.14794921875,1733264.0,0.7591956210286529
5808.50537109375,4081.8798828125,5520.990234375,5694.71533203125,5456.0078125,5977.02978515625,5885.490234375,456.4054870605469,5425.1806640625,5385.56005859375,1749930.0,0.7664955789231592
5746.369140625,6894.9443359375,5151.9892578125,5693.92626953125,5429.0029296875,5670.9326171875,5803.56689453125,445.7754211425781,5365.2275390625,5465.09716796875,1766596.0,0.7737955368176654
4044.313232421875,6737.9140625,5392.01025390625,5753.5224609375,5355.75537109375,5582.58154296875,6106.07470703125,428.1219787597656,5544.92529296875,5408.38623046875,1783262.0,0.7810954947121718
5772.16552734375,1770.839111328125,5384.26220703125,5741.47705078125,5527.16650390625,6102.63525390625,5731.71533203125,547.1541137695312,5349.76025390625,5370.21044921875,1799928.0,0.7883954526066781
5810.61669921875,6696.1376953125,5007.75048828125,5714.36669921875,5540.83056640625,5951.98193359375,6099.0419921875,552.347412109375,5491.5634765625,5877.60498046875,1816594.0,0.7956954105011843
1050.425537109375,6743.470703125,5419.45361328125,5722.4453125,5184.76171875,5888.9267578125,5755.6552734375,433.12750244140625,3696.176513671875,5710.3896484375,1833260.0,0.8029953683956906
5805.40625,6813.54541015625,2123.9013671875,5618.2373046875,5504.2841796875,5784.7939453125,5710.39697265625,518.0681762695312,5596.6552734375,5836.77978515625,1849926.0,0.8102953262901968
5766.396484375,6698.38427734375,5576.25537109375,5590.3173828125,5613.1083984375,6070.4892578125,6081.0849609375,415.0126953125,5444.330078125,5608.5400390625,1866592.0,0.8175952841847032
5611.34033203125,6132.11279296875,5284.3994140625,5566.33251953125,5613.29052734375,578.3180541992188,6209.4619140625,495.7257080078125,5406.7890625,5445.99267578125,1883258.0,0.8248952420792094
5403.72900390625,6787.00390625,1227.0697021484375,5806.6591796875,5499.7353515625,339.2625732421875,5712.89013671875,537.85400390625,5276.42724609375,5469.57568359375,1899924.0,0.8321951999737157
5732.09130859375,7033.8212890625,5481.38037109375,5828.28662109375,5650.79345703125,5809.1630859375,6032.5419921875,511.3162841796875,5294.3193359375,5571.91455078125,1916590.0,0.839495157868222
5537.8798828125,6780.27001953125,5277.34228515625,5578.591796875,5373.9345703125,6155.4599609375,5950.37890625,522.2504272460938,5384.40185546875,5543.98779296875,1933256.0,0.8467951157627283
6031.01953125,2129.4560546875,5380.0576171875,547.7914428710938,763.8621215820312,5882.6142578125,5930.46923828125,637.3338012695312,5457.51025390625,5412.34814453125,1949922.0,0.8540950736572346
5894.08935546875,935.0717163085938,5484.8857421875,5790.59326171875,5286.48974609375,5873.19140625,5839.35546875,558.3953857421875,2791.461181640625,5878.54150390625,1966588.0,0.8613950315517408
5929.55517578125,7072.02685546875,5543.43408203125,5661.736328125,5480.28173828125,5995.25732421875,5997.197265625,525.5640258789062,5583.01708984375,3965.973388671875,1983254.0,0.8686949894462471
5828.10400390625,6439.75146484375,5568.6669921875,5829.21484375,5087.75048828125,5757.2509765625,6016.68359375,465.56402587890625,5452.18408203125,6012.5185546875,1999920.0,0.8759949473407533
5914.87890625,6766.2080078125,5505.58642578125,5814.40576171875,5474.35595703125,5926.46923828125,6065.8818359375,433.4236145019531,5361.10546875,5815.41650390625,2016586.0,0.8832949052352597
5780.84716796875,6991.36767578125,4872.5263671875,5726.392578125,5415.7158203125,5718.9208984375,6074.29736328125,548.8643188476562,1424.18310546875,6060.01416015625,2033252.0,0.890594863129766
5845.19873046875,7021.3388671875,1297.3585205078125,5811.9638671875,5665.7255859375,5875.30078125,6220.6669921875,569.858154296875,5457.34716796875,6076.40087890625,2049918.0,0.8978948210242722
5957.5068359375,6500.6943359375,5398.71728515625,5842.041015625,5521.89208984375,5875.05078125,6142.869140625,425.0846252441406,5624.94384765625,5808.27001953125,2066584.0,0.9051947789187785
6045.5185546875,5547.755859375,5555.28369140625,5736.77783203125,5515.02099609375,6268.93212890625,5750.8876953125,433.8460998535156,5697.48046875,5490.748046875,2083250.0,0.9124947368132847
5809.6044921875,6459.5458984375,5496.90771484375,5780.2041015625,5626.37451171875,5918.849609375,5752.9482421875,979.39599609375,5633.337890625,5886.8359375,2099916.0,0.9197946947077911
5870.8720703125,6692.4130859375,5593.55859375,5757.58447265625,5493.51123046875,5815.99072265625,5980.45751953125,732.347412109375,5479.2734375,5852.10498046875,2116582.0,0.9270946526022973
5978.02685546875,6824.20556640625,5519.68994140625,5851.125,5696.5673828125,5902.47216796875,5931.40478515625,389.9970703125,5529.07275390625,6132.49462890625,2133248.0,0.9343946104968036
5984.36767578125,7006.869140625,5509.34326171875,5735.076171875,5580.4521484375,6034.2197265625,6127.9697265625,584.7212524414062,5497.14306640625,5832.9267578125,2149914.0,0.9416945683913099
6015.693359375,6944.0146484375,5540.833984375,5750.3701171875,5285.271484375,6116.6962890625,5935.3134765625,610.2371215820312,5615.3984375,5734.0439453125,2166580.0,0.9489945262858162
5963.88134765625,6922.2109375,5476.98046875,5685.77490234375,5488.50341796875,6431.93017578125,5920.8623046875,697.9496459960938,5666.9228515625,5801.017578125,2183246.0,0.9562944841803225
6100.3447265625,6575.9521484375,5563.8603515625,5705.45166015625,5242.310546875,1436.049560546875,2363.89794921875,553.5753173828125,5591.1416015625,5799.8408203125,2199912.0,0.9635944420748287
6001.90478515625,7060.99267578125,5593.2880859375,5688.095703125,5355.37158203125,6316.123046875,6029.69921875,486.0884704589844,5712.72705078125,6076.49755859375,2216578.0,0.970894399969335
6057.12548828125,6981.89111328125,5539.84130859375,5725.740234375,5660.30615234375,6412.7158203125,6060.3583984375,905.3174438476562,5761.6416015625,5871.1982421875,2233244.0,0.9781943578638412
6253.5703125,6844.09814453125,5583.62353515625,5742.32958984375,5624.81787109375,6210.60595703125,5616.76611328125,736.5747680664062,5658.62060546875,6012.033203125,2249910.0,0.9854943157583476
6072.31640625,6841.3046875,5574.7412109375,5388.27392578125,5677.5517578125,6209.033203125,5922.298828125,464.69134521484375,5756.125,6088.2158203125,2266576.0,0.9927942736528539
6140.80029296875,6775.44677734375,5585.60205078125,3135.35986328125,5695.708984375,6413.69775390625,5808.017578125,456.6170959472656,5838.439453125,5931.416015625,2283242.0,1.0000942315473602
5894.0361328125,6845.94921875,5569.69287109375,5668.1982421875,5553.8857421875,6078.32470703125,6046.28271484375,923.5985717773438,5677.8603515625,5695.05419921875,2299908.0,1.0073941894418663
5927.38818359375,6302.00439453125,5521.4287109375,5737.6962890625,5562.82861328125,6120.376953125,6145.01806640625,451.44879150390625,5612.66162109375,6056.146484375,2316574.0,1.0146941473363726
6089.3271484375,7041.01171875,5434.16455078125,5679.96142578125,5657.68603515625,5945.89013671875,6090.130859375,411.4731750488281,5423.70654296875,5464.52685546875,2333240.0,1.021994105230879
5869.0986328125,6572.388671875,5722.43798828125,5756.22607421875,5757.72021484375,534.5606689453125,5925.50341796875,478.6380920410156,5750.22705078125,5949.78076171875,2349906.0,1.0292940631253853
6113.2998046875,7045.54248046875,5379.31103515625,5194.53271484375,5657.51953125,6029.767578125,6122.41796875,886.21142578125,5806.4775390625,4997.5947265625,2366572.0,1.0365940210198914
6129.77001953125,6948.23876953125,5578.416015625,5807.07958984375,5710.17431640625,5854.59326171875,6294.34765625,583.5845947265625,5486.02978515625,5836.0595703125,2383238.0,1.0438939789143977
6024.04541015625,7046.771484375,5758.0927734375,4865.7265625,5670.0400390625,6075.21923828125,6223.74755859375,704.955078125,5661.19140625,5861.18310546875,2399904.0,1.051193936808904
582.7172241210938,6972.78271484375,5597.43017578125,5813.18310546875,5698.77880859375,6099.740234375,5616.85107421875,709.6718139648438,5756.5498046875,5112.14453125,2416570.0,1.0584938947034104
5940.8076171875,7073.16162109375,5414.0859375,5849.6474609375,5730.607421875,6307.75439453125,5676.54443359375,421.18377685546875,5798.51220703125,5743.07080078125,2433236.0,1.0657938525979167
