eval/return/kg4hz40h,eval/return/jqc6fsts,eval/return/5rrdxbrm,eval/return/4iu365gm,eval/return/38noq2ck,eval/return/945metce,eval/return/ufj2xxmf,eval/return/snq73tnv,eval/return/scsto9k5,eval/return/oais0lzl,step,wallclock
4675.2060546875,3901.252685546875,3972.36083984375,5113.890625,5064.45166015625,4530.73876953125,4364.27587890625,5225.4013671875,4215.494140625,4312.759765625,983294.0,0.1783299996883781
5117.30859375,3835.237548828125,3972.118896484375,5037.59423828125,4909.3720703125,4395.84814453125,4384.4111328125,5206.4130859375,4335.1328125,4171.31103515625,999960.0,0.18135254205597773
4951.3955078125,3983.2548828125,4140.5107421875,4919.75146484375,4961.5458984375,4416.6396484375,4527.7392578125,5245.43017578125,4313.45361328125,4333.298828125,1016626.0,0.18437508442357736
4808.93701171875,3880.462890625,3951.8369140625,5044.5546875,4942.01123046875,4572.7412109375,4342.630859375,5034.64404296875,4228.30615234375,4512.95849609375,1033292.0,0.18739762679117697
4977.80810546875,3961.5322265625,4069.8642578125,5106.4091796875,4927.291015625,4501.07958984375,4450.89208984375,5252.47021484375,4282.6591796875,4589.8251953125,1049958.0,0.1904201691587766
4826.2109375,4029.562255859375,4088.67431640625,5119.59326171875,5143.93896484375,4443.814453125,4456.23193359375,5060.10595703125,3275.127197265625,4583.505859375,1066624.0,0.19344271152637624
4957.0283203125,3935.82373046875,4057.516357421875,5057.2138671875,5073.30126953125,4544.91796875,4478.93505859375,4936.3037109375,22.31622886657715,4544.51318359375,1083290.0,0.19646525389397587
5103.1826171875,4056.264404296875,4009.30322265625,5043.53173828125,5125.47021484375,4553.07177734375,4628.11572265625,5239.197265625,4349.513671875,4398.4638671875,1099956.0,0.1994877962615755
4954.04296875,3915.93798828125,4230.97900390625,4938.466796875,5047.30419921875,4486.740234375,4535.46728515625,5103.89599609375,4265.24365234375,4421.42578125,1116622.0,0.2025103386291751
5036.90966796875,3832.25390625,4169.30078125,5121.95361328125,4864.62890625,4609.76513671875,4581.89697265625,5144.87255859375,4373.84814453125,4504.69970703125,1133288.0,0.20553288099677475
4954.2646484375,2004.9227294921875,4079.907470703125,4947.9169921875,5068.6494140625,4080.283447265625,4490.82568359375,5172.92822265625,4401.75390625,4565.04736328125,1149954.0,0.20855542336437438
4873.56396484375,2046.5787353515625,4071.0732421875,5167.99462890625,4961.48974609375,4599.32470703125,4746.1669921875,5174.6845703125,4306.9189453125,4535.68603515625,1166620.0,0.21157796573197402
5041.78369140625,4012.2109375,392.78387451171875,5130.07666015625,5043.93310546875,4557.75,4796.57275390625,5026.47509765625,4421.19189453125,4600.111328125,1183286.0,0.21460050809957365
5136.07763671875,3933.008544921875,4136.5810546875,5183.96923828125,5034.59326171875,4709.53857421875,4612.28173828125,510.5499267578125,3395.21484375,4571.02001953125,1199952.0,0.21762305046717326
5203.33935546875,3980.698486328125,4090.462890625,5201.15185546875,4979.662109375,4690.24755859375,4631.91259765625,5249.80322265625,4383.546875,4654.72021484375,1216618.0,0.2206455928347729
5066.35986328125,3945.515869140625,678.713134765625,5139.2294921875,5024.3759765625,4787.81298828125,4697.9208984375,5286.455078125,4503.5185546875,4638.56787109375,1233284.0,0.22366813520237253
5326.69970703125,3944.253662109375,4116.29248046875,4824.994140625,4944.28759765625,4775.88330078125,4781.763671875,5090.60693359375,4303.01416015625,-0.46381399035453796,1249950.0,0.22669067756997216
5315.34375,3467.058837890625,4275.095703125,5200.52490234375,4782.33740234375,4757.3876953125,4504.4794921875,5226.5390625,1948.8458251953125,4687.4130859375,1266616.0,0.2297132199375718
5119.30029296875,2306.80712890625,4198.69921875,4434.62451171875,4964.00146484375,4795.82568359375,4674.33837890625,5263.70068359375,4294.65234375,4598.474609375,1283282.0,0.2327357623051714
5100.52294921875,3881.1884765625,777.9779663085938,5148.021484375,4926.548828125,4780.4619140625,4658.20166015625,5237.869140625,4459.8203125,4628.91650390625,1299948.0,0.23575830467277104
5183.23876953125,1453.6885986328125,4238.70068359375,5134.115234375,5191.82470703125,4784.6689453125,4809.0263671875,5260.3955078125,4497.5693359375,4593.37646484375,1316614.0,0.23878084704037067
5274.77880859375,3973.984130859375,4218.53955078125,5065.54638671875,5044.4609375,4726.92236328125,4856.26220703125,5190.34912109375,4440.10107421875,4706.1533203125,1333280.0,0.2418033894079703
5254.12255859375,3978.634521484375,4230.42236328125,5171.6220703125,5212.0,4857.63671875,4921.06884765625,5186.904296875,4444.40185546875,4782.07666015625,1349946.0,0.24482593177556994
5359.97314453125,3815.248046875,4114.48193359375,5224.40869140625,5003.6728515625,4856.869140625,4626.61572265625,4178.22509765625,4379.09228515625,4656.81884765625,1366612.0,0.24784847414316954
5247.3330078125,4074.65185546875,4236.6005859375,5270.1142578125,5324.26220703125,4740.369140625,4582.79736328125,18.20108985900879,4462.98681640625,4780.09716796875,1383278.0,0.2508710165107692
5061.04052734375,4069.78271484375,743.4735717773438,5144.15478515625,5130.18701171875,4911.79541015625,4747.7666015625,5162.998046875,4523.54833984375,4665.71337890625,1399944.0,0.2538935588783688
5033.97314453125,3997.298095703125,4399.81396484375,5087.68212890625,5162.98828125,5017.3603515625,4901.04931640625,5008.0712890625,4481.3994140625,4650.529296875,1416610.0,0.2569161012459684
5182.85009765625,1497.3846435546875,4227.27490234375,5213.28271484375,5288.6103515625,4747.0029296875,4859.46435546875,5362.0546875,4531.63720703125,4649.03125,1433276.0,0.25993864361356805
5018.37255859375,3462.869384765625,4294.80712890625,5240.8505859375,5153.59423828125,4832.142578125,4813.0126953125,5095.076171875,4545.908203125,4768.15576171875,1449942.0,0.2629611859811677
4729.87255859375,3869.864501953125,4165.28466796875,5288.74365234375,5246.4873046875,5012.6474609375,5035.4130859375,5081.02880859375,4515.33642578125,4840.3232421875,1466608.0,0.2659837283487673
5168.40087890625,3845.29248046875,4456.998046875,5253.23681640625,4383.8642578125,5032.771484375,5026.97216796875,5198.189453125,4519.07861328125,4772.82666015625,1483274.0,0.26900627071636696
4892.4130859375,4015.96630859375,4310.2705078125,5267.95654296875,5181.83935546875,4909.2509765625,4923.6552734375,5291.41748046875,4289.38671875,4819.197265625,1499940.0,0.2720288130839666
5027.513671875,3976.798828125,4176.92626953125,5272.04296875,5135.083984375,4883.8427734375,4978.04931640625,5319.7607421875,4504.24951171875,4694.28515625,1516606.0,0.2750513554515662
5226.50390625,3932.89501953125,4246.4921875,5011.74951171875,5167.376953125,5047.51025390625,4898.37060546875,5239.6533203125,4516.0302734375,4775.1025390625,1533272.0,0.27807389781916586
1171.865478515625,3854.585693359375,4193.6240234375,4691.4765625,5366.8232421875,5002.45849609375,5073.40087890625,5253.9609375,4539.18212890625,4797.66455078125,1549938.0,0.2810964401867655
4710.15869140625,2343.664794921875,4370.365234375,4947.9345703125,5225.9755859375,-15.065967559814453,5009.03369140625,5356.087890625,4510.744140625,4817.08203125,1566604.0,0.2841189825543651
5306.126953125,4003.363037109375,4332.24609375,5253.6064453125,5437.880859375,4605.82373046875,5027.2744140625,5506.62744140625,4576.708984375,4876.53271484375,1583270.0,0.2871415249219647
5344.27001953125,3993.431396484375,4422.046875,5220.40185546875,5296.39208984375,4641.0546875,5045.46240234375,5258.9248046875,4603.4970703125,4838.93408203125,1599936.0,0.29016406728956434
5284.03662109375,3184.96728515625,4376.01123046875,893.8466796875,4475.18017578125,4846.8798828125,5069.71240234375,5315.69091796875,4567.8369140625,455.4977111816406,1616602.0,0.293186609657164
5298.349609375,4078.02783203125,4072.599853515625,4862.9130859375,5183.42236328125,4995.61474609375,5130.68359375,5643.11962890625,4489.15771484375,30.311878204345703,1633268.0,0.2962091520247636
4516.13671875,4093.153564453125,4446.13671875,5055.75,5115.48193359375,5064.3525390625,4922.759765625,5726.8701171875,4550.9609375,2247.308837890625,1649934.0,0.29923169439236325
5186.35693359375,4189.236328125,4336.10546875,5249.39599609375,5239.78759765625,5157.0869140625,5063.8271484375,5691.8818359375,4662.3798828125,4648.93896484375,1666600.0,0.3022542367599629
5652.119140625,4135.017578125,4290.3984375,5191.98681640625,5124.46484375,4758.15380859375,5157.56591796875,5307.9013671875,4627.73876953125,4793.73291015625,1683266.0,0.3052767791275625
5198.77734375,4246.7744140625,4425.38818359375,5226.41943359375,5249.8623046875,5294.33984375,5002.7080078125,786.3119506835938,4565.28662109375,4767.93115234375,1699932.0,0.30829932149516215
5511.384765625,3397.67041015625,4402.12353515625,5059.16357421875,5332.6865234375,5176.58349609375,5200.734375,5439.2724609375,90.32666015625,4811.140625,1716598.0,0.3113218638627618
5495.5830078125,4194.876953125,4457.99755859375,5247.61669921875,3557.06591796875,4592.6142578125,5098.2001953125,5565.2509765625,4634.6201171875,4772.22900390625,1733264.0,0.31434440623036136
5380.6904296875,4047.4931640625,4427.87060546875,5266.54248046875,5212.44091796875,5307.4560546875,5137.8525390625,5730.35693359375,4580.60302734375,5029.66259765625,1749930.0,0.317366948597961
5327.12744140625,4072.716796875,4354.45458984375,5246.9814453125,3485.382568359375,5178.15673828125,4988.404296875,5501.865234375,4639.34765625,4927.5947265625,1766596.0,0.32038949096556063
5522.001953125,4093.780029296875,4379.41357421875,4927.1484375,5353.2880859375,5150.77783203125,5201.86328125,5811.26806640625,4635.943359375,4740.01708984375,1783262.0,0.32341203333316026
5339.083984375,4063.22314453125,4383.7958984375,5247.91162109375,255.65264892578125,5157.5869140625,5086.8203125,5658.7353515625,4623.69140625,4840.2646484375,1799928.0,0.3264345757007599
5259.49072265625,4129.91357421875,4474.17529296875,5154.74951171875,5270.98681640625,5204.94189453125,5195.60595703125,5461.0361328125,4648.6904296875,4846.71435546875,1816594.0,0.32945711806835953
5145.130859375,4121.15283203125,4544.59228515625,5144.7451171875,5081.3974609375,5209.59326171875,5296.20361328125,5650.78564453125,4664.14990234375,4791.92138671875,1833260.0,0.33247966043595917
5093.0185546875,4159.1865234375,4474.1611328125,5164.115234375,5268.80615234375,40.97715377807617,5195.4658203125,5517.5498046875,4607.126953125,4791.443359375,1849926.0,0.3355022028035588
5328.0537109375,4063.22802734375,4466.39404296875,5320.53076171875,5376.2265625,800.3607788085938,5254.26953125,5634.35595703125,4691.7900390625,4899.12109375,1866592.0,0.33852474517115844
5444.9013671875,3071.24462890625,4503.84912109375,-30.645343780517578,5371.15576171875,5112.943359375,5200.9384765625,5344.9482421875,4734.5966796875,5034.35400390625,1883258.0,0.34154728753875807
5482.2109375,4130.060546875,4324.3447265625,5298.57568359375,5229.0546875,5095.99560546875,4911.45361328125,5861.3603515625,4719.05712890625,4884.548828125,1899924.0,0.34456982990635765
5191.865234375,4117.19873046875,4107.13916015625,4932.7236328125,5360.755859375,5153.70458984375,5201.275390625,5417.42529296875,4692.34375,4832.56787109375,1916590.0,0.3475923722739573
5564.85400390625,4107.13916015625,4506.56005859375,5212.46826171875,5364.46875,5249.81103515625,5292.02783203125,5517.8154296875,4721.2119140625,4959.123046875,1933256.0,0.3506149146415569
5406.26416015625,4138.5771484375,4464.0625,5334.0458984375,5304.9833984375,667.3765869140625,5012.18701171875,5418.0712890625,4643.4287109375,4863.13330078125,1949922.0,0.35363745700915655
5720.728515625,3923.344970703125,4498.6484375,5296.59033203125,5160.4794921875,73.37836456298828,5305.724609375,1201.848876953125,4732.00439453125,4952.2099609375,1966588.0,0.3566599993767562
5483.01513671875,4065.063720703125,4475.13330078125,5377.87646484375,5269.41552734375,954.0695190429688,5394.388671875,5360.0908203125,4718.99072265625,4836.94775390625,1983254.0,0.3596825417443558
5514.77490234375,4242.4130859375,3799.032470703125,5315.283203125,5096.58544921875,5328.60595703125,5357.95166015625,5528.9443359375,4672.83642578125,4987.86962890625,1999920.0,0.36270508411195546
5499.12353515625,3637.84521484375,4521.06396484375,5223.216796875,5196.3154296875,5108.20751953125,127.12451934814453,5569.36962890625,639.8875732421875,31.161561965942383,2016586.0,0.3657276264795551
5497.06689453125,4154.95556640625,4413.47607421875,5173.11474609375,5184.32373046875,5225.232421875,5334.43701171875,5635.74951171875,4662.65185546875,4882.119140625,2033252.0,0.3687501688471547
5669.5849609375,4118.197265625,4473.0263671875,5337.23876953125,5283.81884765625,5263.080078125,5396.10693359375,5751.92236328125,4744.95361328125,4808.6474609375,2049918.0,0.37177271121475436
5719.52001953125,4200.1845703125,4396.486328125,5268.2685546875,5291.76171875,889.4619140625,5397.27294921875,5761.16845703125,4741.380859375,4747.6923828125,2066584.0,0.37479525358235394
5226.23828125,3450.525146484375,4422.55419921875,5247.77197265625,5319.3134765625,4965.15869140625,5378.73876953125,4964.6513671875,4763.62890625,4721.58984375,2083250.0,0.37781779594995357
5483.64013671875,2173.8349609375,4479.8203125,5152.8427734375,5369.775390625,5082.38330078125,5418.58203125,4950.6259765625,4704.62939453125,4973.8076171875,2099916.0,0.3808403383175532
5503.81396484375,4358.330078125,4502.92333984375,5302.0390625,5357.44775390625,5422.02197265625,5452.39599609375,5616.65283203125,4492.19775390625,4902.92578125,2116582.0,0.38386288068515284
5740.16162109375,4206.9423828125,4468.18359375,5349.77978515625,5302.98876953125,5226.92626953125,5327.22509765625,5468.826171875,4542.69287109375,4906.68896484375,2133248.0,0.3868854230527525
5713.052734375,2603.820556640625,2507.236572265625,5214.80615234375,5362.6796875,5290.8115234375,5285.021484375,5708.71728515625,3969.52197265625,5017.00146484375,2149914.0,0.3899079654203521
5654.91943359375,4200.61572265625,4510.50732421875,5143.33984375,5209.5498046875,915.6148071289062,5469.62255859375,5723.5615234375,4582.2490234375,3060.5380859375,2166580.0,0.39293050778795174
5615.8662109375,4386.00537109375,4446.220703125,5326.6552734375,4980.8759765625,344.85302734375,5501.671875,5493.0791015625,4689.578125,4745.18505859375,2183246.0,0.3959530501555514
5530.06201171875,4353.05419921875,4481.07763671875,5379.935546875,5271.421875,4900.16259765625,5344.55419921875,5618.6787109375,4572.53076171875,4939.1025390625,2199912.0,0.398975592523151
5636.0478515625,4172.82568359375,4565.263671875,5313.2705078125,5194.13330078125,4991.9248046875,5429.78759765625,5681.38671875,4718.77294921875,5073.38134765625,2216578.0,0.4019981348907506
5568.9287109375,4235.9326171875,4553.4814453125,5363.7958984375,5307.4296875,5338.513671875,5428.74951171875,5596.1630859375,4658.830078125,5014.142578125,2233244.0,0.4050206772583502
1005.9468994140625,4380.08056640625,4471.1923828125,5308.81689453125,5217.1689453125,5060.4580078125,5375.27490234375,5356.00537109375,4733.8779296875,4978.361328125,2249910.0,0.40804321962594986
5870.09912109375,4345.65966796875,4551.92041015625,5215.50537109375,5181.17236328125,5222.3984375,5490.41845703125,5676.322265625,506.6747131347656,4841.111328125,2266576.0,0.4110657619935495
5768.93701171875,4109.09033203125,4543.89501953125,5196.9150390625,5173.83251953125,5295.078125,5375.029296875,5640.35205078125,4614.6220703125,5058.50634765625,2283242.0,0.41408830436114913
5810.49853515625,4372.5263671875,4569.8447265625,5314.02783203125,5138.4345703125,5186.72314453125,5474.83447265625,5671.220703125,4711.65869140625,5005.2626953125,2299908.0,0.41711084672874876
5813.15966796875,4334.4462890625,4508.419921875,3974.57861328125,5186.55078125,5208.88720703125,5369.91796875,5607.43798828125,4778.98779296875,5081.025390625,2316574.0,0.4201333890963484
5814.51025390625,4398.25927734375,4482.6806640625,5263.50732421875,5172.58154296875,5237.0185546875,5433.39697265625,2174.419921875,4779.82666015625,4735.2314453125,2333240.0,0.42315593146394803
5694.21142578125,4237.8056640625,4593.95751953125,5354.64794921875,5130.4951171875,5374.35693359375,5418.986328125,5732.28564453125,4739.693359375,4957.5107421875,2349906.0,0.42617847383154767
5841.130859375,4398.63671875,4533.74462890625,5231.13330078125,5118.4423828125,5349.51025390625,5495.58447265625,5729.67919921875,4845.88623046875,4986.26806640625,2366572.0,0.4292010161991473
5827.9150390625,4428.0263671875,4583.18310546875,5424.986328125,5366.490234375,5279.2548828125,5588.3046875,5552.0927734375,4741.70361328125,4851.6357421875,2383238.0,0.4322235585667469
5948.39892578125,4551.455078125,4505.74755859375,5365.58349609375,5249.71533203125,5274.6142578125,5586.765625,5919.14892578125,4836.46044921875,5074.96240234375,2399904.0,0.4352461009343465
5675.44189453125,4239.44677734375,4626.45703125,4812.53271484375,5202.8720703125,5272.4345703125,5334.17919921875,5297.55322265625,4638.88232421875,4889.8798828125,2416570.0,0.43826864330194615
5891.31494140625,4314.5166015625,4532.5498046875,5388.53369140625,5296.38232421875,5365.14306640625,136.61532592773438,5823.56591796875,4763.162109375,5019.107421875,2433236.0,0.4412911856695458
2082.49853515625,4514.90625,4484.89111328125,5281.94140625,381.3780517578125,5214.11669921875,5358.34326171875,5543.2880859375,4861.08740234375,4923.27197265625,2449902.0,0.4443137280371454
